"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"11",7760.24456391318,9904.02733024542,7835.30054835095,8412.47946271205,7471.87259809973,7077.75772513472,9749.62607604708,8185.43284969976,8187.42157989935,8268.89422998098,7403.56023356759,7241.77740134511,7596.8269219894,9081.4435953664,7399.04158041216,8014.58953603363,8112.56101219225,7372.90084695363,7265.11440996381,8398.72844622661,8813.03147313651,9655.6501207165,7579.07162509677,7807.81735370913,8063.27978840736,10278.4575947597,7417.05601141732,7511.97615534141,7769.04876833179,10722.9611018082,7547.30637770611,8315.68920891243,8194.40457898366
"12",9032.60759628145,10175.596638057,7247.20478018708,7910.72408069871,7409.16959947978,8526.10125062133,7686.23827162597,7590.97031027049,7897.55034749321,8294.40049553893,7759.21166035032,7509.88903256016,8240.73374602414,10117.8056253038,8198.46532297166,8125.99256755831,8520.85565780472,8466.35876781847,7580.35863876773,8812.3391854909,9045.68925457695,8173.09717570816,7541.81224491771,7316.09297536313,8380.92954848121,9483.73634128564,8309.30497744691,7307.71251715732,10287.1780655782,9721.63964064004,7493.45673228504,7795.53494891225,8311.21118741427
"13",9018.04102602345,10059.381418516,8182.83748838098,8469.97492909158,7420.65754352635,7988.44950171217,10559.3590071823,8543.96605545273,8893.63682185368,8153.5479602283,8184.48887004046,8081.78809539485,11413.5869169907,11182.2395450226,9002.97080269328,9385.12303206807,9071.70414363528,7884.17339066014,7850.16714359002,8301.9609756154,8774.43479462684,9210.74474547121,7695.99920719655,10014.0365266865,8001.61832476248,9214.97962236838,8922.3504931485,7859.32185837988,7861.26029156303,9546.36709800982,7877.72534281092,8154.17587266412,8774.4084014177
"14",8954.41795179057,10554.9739203462,7800.44289970607,8715.6703062343,8504.71242551771,8616.93820673291,10049.2072578788,7674.42839092909,7768.39429487824,8353.83279160754,8111.79758321679,9080.0153686003,9191.31457213611,10596.9418542828,10026.7363121108,7909.45192723155,9254.97317630317,9389.86805884802,8266.19206753896,8153.07519551052,8925.53100315252,9512.61424266269,8001.11289329929,8680.52385659692,8922.17682055097,9660.34690550391,8072.20077108519,7724.65375459417,8342.13121416668,10260.8219124041,7932.7425413421,7717.26503859509,8772.67204735482
"15",7883.79140136981,8027.12866465425,7946.96819136853,7820.78882644076,7853.36582762595,7167.18443686234,7577.03265736118,7970.95400917917,7734.01039597137,9967.98942713473,7450.76011831042,8071.17016262769,10147.7871024054,8468.28723322465,7469.83718552483,7822.86664959319,7803.272153159,7786.28605634371,7093.46458989184,7977.30117466885,9290.94527576482,8940.11325337421,8649.1536193821,7383.32526959819,7454.37719523723,7462.4684542859,7736.82168038431,7583.8993429789,8057.70274872998,11815.250236225,7347.97532079384,8863.24495905211,8144.54761311014
"16",9841.32657999121,10345.2376589373,10445.9514124332,9052.4631415277,8301.61858927222,8781.29023627257,9940.87172844541,8306.20508952827,9329.27061044077,10814.6006048538,10754.0269763685,8485.68959817053,9738.06968692857,8472.09286498645,8699.44168369103,11612.5876373518,9378.70822312779,8743.86336542442,8539.48082027715,8842.75487646954,10373.9878472791,10728.1189205153,9939.84519748485,8693.79855776506,8707.88967804893,8878.58017037075,8548.98871441324,8259.80395584956,8691.36545346248,10883.612071385,8755.7299754475,8754.84170607225,9363.81605101851
"17",7894.02718222197,8205.89764520368,7655.85243317051,8292.5713495288,8098.94367815165,8051.94205762812,7822.30106177,7947.43576118378,7612.76713635746,8074.20851448139,7925.06829074569,7931.65292350279,8231.26654484337,8137.06698571115,7568.03289088175,8336.76403328041,7395.2248877419,8613.59598897557,7781.23872183135,8379.9559953252,8693.59317753965,7830.00228611718,7894.80221742866,7704.51280847474,8008.58071482495,9131.76876992507,7817.00371240159,7369.25728950773,7722.08223146189,8241.28542621938,7309.55363141213,9880.41238468931,8048.70839789184
"18",7853.71758281965,9890.19993246317,9250.09114062734,9587.96014039324,7602.73372846368,8153.35260832218,11726.5759504256,8528.35944138279,9235.69262782279,8432.67741502678,8789.54164802301,8262.39608662539,11070.296619012,12167.3274920634,8330.90105306561,10541.7670698823,8364.64040732766,8287.72994115248,8442.6063920916,8827.7093893843,9748.354871868,10361.382630535,8013.47740106199,8697.58181775365,9563.40296462098,10546.1578760449,7926.31031579645,7962.87328578172,7928.11438197065,8894.45081936804,8115.41704362299,7692.66729123682,9024.88960518863
"19",8173.34988469011,8379.32102094559,8178.25723479726,7890.48571845754,7712.22916066122,7542.61699841182,8291.88365146538,8411.29329926263,8868.75385474711,9389.40297543802,7444.77907283972,7406.74622198522,9015.48426551889,8688.64763808471,7869.22266047895,7715.75177373356,7746.98609152279,8041.3252853364,7666.68591739789,7974.44638401442,7850.19811686702,9514.90487766101,7544.42597950331,7832.74086297494,7462.0192026439,8208.88738949806,7956.95947679748,7760.62831720358,7447.22423201529,9138.44997423111,8280.82593316043,7474.02730031517,8089.96752414564
"20",8292.66682320109,8612.03756294116,9035.03649545896,8237.18607541079,7601.03337494719,9190.05812083935,8674.39990947261,8088.35215220712,8503.81428414241,8105.15832920683,8000.04842555838,8243.28180519753,9496.41080260757,10151.3117465486,9532.37296693009,8617.67626932747,8693.79748410035,8453.33961878666,8227.78311224719,8156.61095380413,10861.8869243917,8824.74256781292,8043.65396290256,7630.17822859707,8567.05886047076,11195.0092832291,7582.34927708063,7932.4316812983,7883.73434215413,8336.09320454253,8059.48320487604,7686.25491414185,8578.60164888853
"21",9118.38203558261,12541.3661306208,8650.98525204534,9059.04609062715,7644.16634507292,7697.69991962379,7511.71264485054,9121.24225754109,9373.17084318957,9444.27856313828,8168.20237608894,8583.31637905632,10543.3051235632,9669.49519954822,8773.46866006259,8418.97871880979,8535.73869299785,8360.76389848209,8580.85220179477,8774.08033369104,9297.34398570368,8840.1465290254,9782.08958554704,8798.16814926108,8708.49170314366,10730.0100240305,9032.82986072352,7946.11972680733,8670.88702286574,9506.09115035384,8484.36430668853,9219.09120409879,8987.05890358238
"22",8446.41809918521,10279.0603601838,8324.8313344044,10283.7823227083,9018.84590576969,8462.20276095561,9212.96871030385,8533.50850600773,8852.14079259751,8806.44784917518,8798.68881273635,8566.40486658393,10189.3255186511,9158.24198040526,8976.07587414044,9145.41498397652,8761.66136571696,8847.3365688305,7833.15012003247,8561.37860021356,9124.98905497948,8487.79474608075,8605.04767600929,7852.17994338872,8815.64308333512,9508.87412933006,8133.40207595129,8247.52574821472,8381.29000139279,9134.14452246014,8181.89862271794,8148.83646808533,8802.48473139137
"23",11968.5741668937,9642.07118027673,8656.16361404018,9105.28384283947,8202.50044775928,8224.30146833209,10162.8529591699,8508.75504968657,8048.07885135563,8726.36167475865,8155.58864963951,7809.0627210266,10947.5855852652,8418.68368461375,8349.11219325829,10581.5996932446,8935.74452745709,9693.84429486193,8086.87645276848,9073.63781124112,10333.1305662327,8869.95050820198,8501.26917976419,8204.22798718531,8638.96749636025,9122.54066911626,8654.400417115,7953.14706856585,8903.35652999302,8217.23831284698,8381.10048652354,8785.22144653598,8933.16342302905
"24",10974.5764943805,9057.64990510045,8594.04143429084,7971.47865124618,7235.79192183451,8151.72284532929,8972.11520287303,7807.94678070267,7571.79433757932,8972.21821901327,8640.8292394589,7530.81189063682,8834.11761966951,10208.9522330957,8218.7170570672,9725.13071930145,8067.76912060125,7837.84793496833,8303.96554040425,7981.42725319278,9122.42579139578,9178.91802123256,8738.20892486834,7483.0878349871,8063.61995881867,8535.44134341987,8503.83586285174,8142.93506621032,7801.96355294674,9166.45273486976,7921.08404388609,8075.43732445803,8481.0098393966
"25",8411.38489380234,8067.8689095817,7538.9208717852,9381.68683496817,7482.78208089829,7612.24480392416,7347.80384571646,8363.60780382937,8107.87966399906,9168.50178030913,8330.51011849756,9031.99456312873,8109.14502698876,8618.11652365378,7444.90517162839,9409.02302364139,7615.10669909799,8563.52066537207,7662.93975476978,8000.89977529981,9319.50776883711,8791.64955615158,8207.17983967804,8092.5376413857,7739.00341704457,7711.0466303866,7564.6479081158,7706.49423396692,7645.27502320423,8524.02004243104,7193.31526534053,8259.39183419254,8156.96599911334
"26",7708.02960742062,8741.83737390314,8363.17770151698,7563.58248733115,7543.64568115263,7726.07130848186,7799.36897192515,7360.26795312081,8241.10650806937,8313.78904943277,7576.6911748456,7543.547749645,8074.99435514143,8325.0036416745,7415.17423685826,7841.2370690292,7164.37678607945,8326.36705238315,7699.01398080815,8815.78790000329,8801.72131501558,9014.91101842049,7520.13936395004,7743.15930018137,7839.42692027142,8908.82559374491,7844.85812442468,7557.66638468079,8166.13524512716,11793.0386421918,7811.20153226793,7850.01009124865,8093.56762876085
"27",7897.12036155277,8915.38326910886,7863.82131610976,8203.76624655814,9230.41063114639,8107.71875889505,8120.15294091074,7997.46043451152,7919.08024148768,10757.697857763,7906.53232315847,7778.24190791298,10355.8489320212,7841.09425532469,8241.31100498564,8423.89323966541,8453.23765112373,9053.12934106496,8446.70714360146,8345.21578146772,10540.3298441557,10065.224724176,7981.01092723729,8314.4468666252,8556.98775900298,9150.89162382192,8767.5432885872,8841.10078803679,8331.50754460486,8221.2634617522,8792.88287066342,9641.79360593207,8658.21271696768
"28",7665.71020844011,8327.36975374341,9101.31286538998,8279.12201106202,7639.58877877524,7627.44850081128,7783.64071290907,7583.61536199823,8662.7180531625,7964.02288527731,7646.38459014063,7700.21581265214,8577.08234345271,7956.04344483245,8986.59457746084,7804.87905869046,8426.73977924163,7690.56626549866,7661.7200744161,7813.06062778551,9099.58027307197,10424.7783330285,7480.49334208408,7710.32621983924,7894.71755621196,8128.04111633497,7860.75416213571,7923.46925087588,8707.36524553096,8802.08973754609,7982.790553632,8533.41127510847,8170.17664909813
"29",8223.03348777698,10311.8354408096,8603.2005821078,8202.80531240618,7902.37876862918,7602.99171718045,10815.2131516796,7537.99693305604,7415.7642619332,8626.36834032337,8323.11979923353,8564.00664521562,9761.96743158344,8650.78508770473,7873.37120964452,8711.00094567807,9407.8796631713,8018.22020889533,8322.34739763298,8566.84484727858,9183.18881145736,8148.42896554026,8074.31093735692,8126.69620408594,8350.62391818675,10283.1366525126,8193.29483209416,7984.80881754316,8120.32530380093,8733.32505701321,7876.56694884601,8981.37011876597,8546.78774372324
"30",10643.4313413232,9196.46967202808,9374.81070401724,8589.74524676696,8309.83052335392,7630.62986065452,7819.76926283811,8412.32732913774,8166.96471157131,8330.34923774471,8602.51316391097,8300.448219684,8834.05606809636,8783.32435551963,9676.74487981596,8863.31913463536,8156.562942969,8422.49841023516,8202.86944006521,9290.42056005471,9281.38690264222,9097.43830594454,8329.61362230339,8753.72115168688,8638.76178460535,8841.75404511598,8236.72177800463,8277.34923997139,8585.07876813762,21018.2558265993,8021.84792551703,8330.19889547592,9031.85041595082
"31",8859.32553188882,9558.58272108466,8474.04427212194,8612.9977543418,7973.18799691375,7958.08146645244,8798.09609888308,8156.69379573666,8338.31626762377,8770.47923430174,8267.1639570063,8156.42040417173,9231.78748590348,9249.38223065573,8358.02227263296,8730.1659297501,8424.81061887995,8395.81964448482,8048.29047090734,8484.01158253857,9496.32115977719,9150.30679878303,8237.12777316251,8204.19676417413,8388.36428573087,9204.5809081145,8100.60353477891,7933.66399244462,8293.9800731961,9692.55631244412,8009.53579296346,8483.01458543746,NA
